un,name
UN1984,"GAZ RÉFRIGÉRANT R 23;
ou
TRIFLUOROMÉTHANE"
UN1986,"ALCOOLS INFLAMMABLES, TOXIQUES, N.S.A."
UN1987,"ALCOOLS, N.S.A."
UN1988,"ALDÉHYDES INFLAMMABLES, TOXIQUES, N.S.A."
UN1989,"ALDÉHYDES, N.S.A."
UN1990,BENZALDÉHYDE
UN1991,CHLOROPRÈNE STABILISÉ
UN1992,"LIQUIDE INFLAMMABLE, TOXIQUE, N.S.A."
UN1993,"LIQUIDE INFLAMMABLE, N.S.A."
UN1994,FER PENTACARBONYLE
UN1999,"GOUDRONS LIQUIDES, y compris les liants routiers et les cut backs bitumineux"
UN2000,"CELLULOÏD en blocs, barres, rouleaux, feuilles, tubes, etc. (à l’exclusion des déchets)"
UN2001,NAPHTÉNATES DE COBALT EN POUDRE
UN2002,DÉCHETS DE CELLULOÏD
UN2004,DIAMIDEMAGNÉSIUM
UN2006,"MATIÈRES PLASTIQUES À BASE DE NITROCELLULOSE, AUTO-ÉCHAUFFANTES, N.S.A."
UN2008,ZIRCONIUM EN POUDRE SEC
UN2009,"ZIRCONIUM SEC, sous forme de feuilles, de bandes ou de fils"
UN2010,HYDRURE DE MAGNÉSIUM
UN2011,PHOSPHURE DE MAGNÉSIUM
UN2012,PHOSPHURE DE POTASSIUM
UN2013,PHOSPHURE DE STRONTIUM
UN2014,PEROXYDE D’HYDROGÈNE EN SOLUTION AQUEUSE contenant au moins 20 % mais au maximum 60 % de peroxyde d’hydrogène (stabilisée selon les besoins)
UN2015,"PEROXYDE D’HYDROGÈNE EN SOLUTION AQUEUSE STABILISÉE contenant plus de 60 % de peroxyde d’hydrogène;
ou
PEROXYDE D’HYDROGÈNE STABILISÉ"
UN2016,"MUNITIONS TOXIQUES NON EXPLOSIVES, sans charge de dispersion ni charge d’expulsion, non amorcées"
UN2017,"MUNITIONS LACRYMOGÈNES NON EXPLOSIVES, sans charge de dispersion ni charge d’expulsion, non amorcées"
UN2018,CHLORANILINES SOLIDES
UN2019,CHLORANILINES LIQUIDES
UN2020,CHLOROPHÉNOLS SOLIDES
UN2021,CHLOROPHÉNOLS LIQUIDES
UN2022,ACIDE CRÉSYLIQUE
UN2023,ÉPICHLORHYDRINE
UN2024,"COMPOSÉ LIQUIDE DU MERCURE, N.S.A. à l’exception du chlorure mercureux et du cinabre"
UN2025,"COMPOSÉ SOLIDE DU MERCURE, N.S.A. à l’exception du cinabre"
UN2026,"COMPOSÉ PHÉNYLMERCURIQUE, N.S.A."
UN2027,ARSÉNITE DE SODIUM SOLIDE
UN2028,"BOMBES FUMIGÈNES NON EXPLOSIVES contenant un liquide corrosif, sans dispositif d’amorçage"
UN2029,HYDRAZINE ANHYDRE
UN2030,HYDRAZINE EN SOLUTION AQUEUSE contenant plus de 37 % (masse) d’hydrazine
UN2031,"ACIDE NITRIQUE, à l’exclusion de l’acide nitrique fumant rouge, contenant plus de 70 % d’acide nitrique"
UN2031,"ACIDE NITRIQUE, à l’exclusion de l’acide nitrique fumant rouge, contenant au moins 65 %, mais au plus 70 % d’acide nitrique"
UN2031,"ACIDE NITRIQUE, à l’exclusion de l’acide nitrique fumant rouge, contenant moins de 65 % d’acide nitrique"
UN2032,ACIDE NITRIQUE FUMANT ROUGE
UN2033,MONOXYDE DE POTASSIUM
UN2034,HYDROGÈNE ET MÉTHANE EN MÉLANGE COMPRIMÉ
UN2035,"GAZ RÉFRIGÉRANT R 143a;
ou
TRIFLUORO-1,1,1 ÉTHANE"
UN2036,XÉNON
UN2037,"CARTOUCHES À GAZ sans dispositif de détente, non rechargeables;
ou
RÉCIPIENTS DE FAIBLE CAPACITÉ, CONTENANT DU GAZ sans dispositif de détente, non rechargeables"
UN2037,"CARTOUCHES À GAZ sans dispositif de détente, non rechargeables;
ou
RÉCIPIENTS DE FAIBLE CAPACITÉ, CONTENANT DU GAZ sans dispositif de détente, non rechargeables"
UN2038,DINITROTOLUÈNES LIQUIDES
UN2044,"DIMÉTHYL-2,2 PROPANE"
UN2045,"ISOBUTYRALDÉHYDE;
ou
ALDÉHYDE ISOBUTYRIQUE"
UN2046,CYMÈNES
UN2047,DICHLOROPROPÈNES
UN2048,DICYCLOPENTADIÈNE
UN2049,DIÉTHYLBENZÈNE
UN2050,COMPOSÉS ISOMÉRIQUES DU DIISOBUTYLÈNE
UN2051,DIMÉTHYLAMINO-2 ÉTHANOL
UN2052,DIPENTÈNE
UN2053,ALCOOL MÉTHYLAMYLIQUE
UN2054,MORPHOLINE
UN2055,STYRÈNE MONOMÈRE STABILISÉ
UN2056,TÉTRAHYDROFURANNE
UN2057,TRIPROPYLÈNE
UN2058,VALÉRALDÉHYDE
UN2059,"NITROCELLULOSE EN SOLUTION INFLAMMABLE contenant au plus 12,6 % (masse sèche) d’azote et au plus 55 % de nitrocellulose"
UN2067,ENGRAIS AU NITRATE D’AMMONIUM
UN2071,ENGRAIS AU NITRATE D’AMMONIUM
UN2073,"AMMONIAC EN SOLUTION aqueuse de densité inférieure à 0,880 à 15 °C contenant plus de 35 % mais au plus 50 % d’ammoniac"
UN2074,ACRYLAMIDE SOLIDE
UN2075,CHLORAL ANHYDRE STABILISÉ
UN2076,CRÉSOLS LIQUIDES
UN2077,alpha-NAPHTYLAMINE
UN2078,DIISOCYANATE DE TOLUÈNE
UN2079,DIÉTHYLÈNETRIAMINE
UN2186,CHLORURE D’HYDROGÈNE LIQUIDE RÉFRIGÉRÉ
UN2187,DIOXYDE DE CARBONE LIQUIDE RÉFRIGÉRÉ
UN2188,ARSINE
UN2189,DICHLOROSILANE
UN2190,DIFLUORURE D’OXYGÈNE COMPRIMÉ
UN2191,FLUORURE DE SULFURYLE
UN2192,GERMANE
UN2193,"GAZ RÉFRIGÉRANT R 116;
ou
HEXAFLUORÉTHANE"
UN2194,HEXAFLUORURE DE SÉLÉNIUM
UN2195,HEXAFLUORURE DE TELLURE
UN2196,HEXAFLUORURE DE TUNGSTÈNE
UN2197,IODURE D’HYDROGÈNE ANHYDRE
UN2198,PENTAFLUORURE DE PHOSPHORE
UN2199,PHOSPHINE
UN2200,PROPADIÈNE STABILISÉ
UN2201,PROTOXYDE D’AZOTE LIQUIDE RÉFRIGÉRÉ
UN2202,SÉLÉNIURE D’HYDROGÈNE ANHYDRE
UN2203,SILANE
UN2204,SULFURE DE CARBONYLE
UN2205,ADIPONITRILE
UN2206,"ISOCYANATES TOXIQUES, N.S.A.;
ou
ISOCYANATE TOXIQUE EN SOLUTION, N.S.A."
UN2208,HYPOCHLORITE DE CALCIUM EN MÉLANGE SEC contenant plus de 10 % mais au maximum 39 % de chlore actif
UN2209,FORMALDÉHYDE EN SOLUTION contenant au moins 25 % de formaldéhyde
UN2210,"MANÈBE;
ou
PRÉPARATION DE MANÈBE contenant au moins 60 % de manèbe"
UN2211,POLYMÈRES EXPANSIBLES EN GRANULÉS dégageant des vapeurs inflammables
UN2212,"AMIANTE AMPHIBOLE (actinolite, amosite, anthophyllite, crocidolite, trémolite), lorsqu’ils ne sont pas fixés dans un liant naturel ou artificiel ou compris dans un produit fabriqué"
UN2213,PARAFORMALDÉHYDE
UN2214,"ANHYDRIDE PHTALIQUE contenant plus de 0,05 % d’anhydride maléique"
UN2215,ANHYDRIDE MALÉIQUE
UN2215,ANHYDRIDE MALÉIQUE FONDU
UN2216,"DÉCHETS DE POISSON STABILISÉS, réglementés seulement lorsqu’ils sont transportés par bâtiment;
ou
FARINE DE POISSON STABILISÉE, réglementée seulement lorsqu’elle est transportée par bâtiment"
UN2217,"TOURTEAUX contenant au plus 1,5 % d’huile et ayant 11 % d’humidité au maximum"
UN2218,ACIDE ACRYLIQUE STABILISÉ
UN2219,ÉTHER ALLYLGLYCIDIQUE
UN2222,ANISOLE
UN2224,BENZONITRILE
UN2225,CHLORURE DE BENZÈNESULFONYLE
UN2226,CHLORURE DE BENZYLIDYNE
UN2227,nMÉTHACRYLATE DE -BUTYLE STABILISÉ
UN2232,CHLORO-2 ÉTHANAL
UN2233,CHLORANISIDINES
UN2234,FLUORURES DE CHLOROBENZYLIDYNE
UN2235,"CHLORURES DE CHLOROBENZYLE, LIQUIDES"
UN2236,"ISOCYANATE DE CHLORO-3 MÉTHYL-4 PHÉNYLE, LIQUIDE"
UN2237,CHLORONITRANILINES
UN2238,CHLOROTOLUÈNES
UN2239,CHLOROTOLUIDINES SOLIDES
UN2240,ACIDE SULFOCHROMIQUE
UN2241,CYCLOHEPTANE
UN2242,CYCLOHEPTÈNE
UN2243,ACÉTATE DE CYCLOHEXYLE
UN2244,CYCLOPENTANOL
UN2245,CYCLOPENTANONE
UN2246,CYCLOPENTÈNE
UN2247,n-DÉCANE
UN2248,nDI--BUTYLAMINE
UN2249,"ÉTHER DICHLORODIMÉTHYLIQUE, SYMÉTRIQUE"
UN2250,ISOCYANATES DE DICHLOROPHÉNYLE
UN2251,"BICYCLO [2.2.1] HEPTA-2,5-DIÈNE, STABILISÉ;
ou
NORBORNADIÈNE-2,5, STABILISÉ"
UN2252,"DIMÉTHOXY-1,2 ÉTHANE"
UN2253,"N,N-DIMÉTHYLANILINE"
UN2254,ALLUMETTES-TISONS
UN2256,CYCLOHEXÈNE
UN2257,POTASSIUM
UN2258,"PROPYLÈNE-1,2 DIAMINE"
UN2259,TRIÉTHYLÈNETÉTRAMINE
UN2260,TRIPROPYLAMINE
UN2261,XYLÉNOLS SOLIDES
UN2262,CHLORURE DE DIMÉTHYLCARBAMOYLE
UN2263,DIMÉTHYLCYCLOHEXANES
UN2264,DIMÉTHYLCYCLOHEXYLAMINE
UN2265,"N,N-DIMÉTHYLFORMAMIDE"
UN2266,"N,N-DIMÉTHYLPROPYLAMINE"
UN2267,CHLORURE DE DIMÉTHYLTHIOPHOSPHORYLE
UN2269,"IMINOBISPROPYLAMINE-3,3’"
UN2270,ÉTHYLAMINE EN SOLUTION AQUEUSE contenant au moins 50 % mais au maximum 70 % d’éthylamine
UN2271,ÉTHYLAMYLCÉTONE
UN2272,N-ÉTHYLANILINE
UN2273,ÉTHYL-2-ANILINE
UN2274,N-ÉTHYL -BENZYLANILINE
UN2275,ÉTHYL-2 BUTANOL
UN2276,ÉTHYL-2 HEXYLAMINE
UN2277,MÉTHACRYLATE D’ÉTHYLE STABILISÉ
UN2278,n-HEPTÈNE
UN2279,HEXACHLOROBUTADIÈNE
UN2280,HEXAMÉTHYLÈNEDIAMINE SOLIDE
UN2281,DIISOCYANATE D’HEXAMÉTHYLÈNE
UN2282,HEXANOLS
UN2283,MÉTHACRYLATE D’ISOBUTYLE STABILISÉ
UN2284,ISOBUTYRONITRILE
UN2285,FLUORURES D’ISOCYANATOBENZYLIDYNE
UN2286,PENTAMÉTHYLHEPTANE
UN2287,ISOHEPTÈNES
UN2288,ISOHEXÈNES
UN2289,ISOPHORONEDIAMINE
UN2290,DIISOCYANATE D’ISOPHORONE
UN2291,"COMPOSÉ SOLUBLE DU PLOMB, N.S.A."
UN2293,MÉTHOXY-4 MÉTHYL-4 PENTANONE-2
UN2294,N-MÉTHYLANILINE
UN2295,CHLORACÉTATE DE MÉTHYLE
UN2296,MÉTHYLCYCLOHEXANE
UN2297,MÉTHYLCYCLOHEXANONE
UN2298,MÉTHYLCYCLOPENTANE
UN2299,DICHLORACÉTATE DE MÉTHYLE
UN2300,MÉTHYL-2 ÉTHYL-5 PYRIDINE
UN2301,MÉTHYL-2 FURANNE
UN2302,MÉTHYL-5 HEXANONE-2
UN2303,ISOPROPÉNYLBENZÈNE
UN2304,NAPHTALÈNE FONDU
UN2305,ACIDE NITROBENZÈNESULFONIQUE
UN2306,"FLUORURES DE NITROBENZYLIDYNE, LIQUIDES"
UN2307,FLUORURE DE NITRO-3 CHLORO-4 BENZYLIDYNE
UN2308,HYDROGÉNOSULFATE DE NITROSYLE LIQUIDE
UN2309,OCTADIÈNE
UN2310,"PENTANEDIONE-2,4"
UN2311,PHÉNÉTIDINES
UN2312,PHÉNOL FONDU
UN2313,PICOLINES
UN2315,"DIPHÉNYLES POLYCHLORÉS LIQUIDES, réglementés seulement en concentration de plus de 50 ppm (masse)"
UN2316,CUPROCYANURE DE SODIUM SOLIDE
UN2317,CUPROCYANURE DE SODIUM EN SOLUTION
UN2318,HYDROGÉNOSULFURE DE SODIUM avec moins de 25 % d’eau de cristallisation
UN2319,"HYDROCARBURES TERPÉNIQUES, N.S.A."
UN2320,TÉTRAÉTHYLÈNEPENTAMINE
UN2321,TRICHLOROBENZÈNES LIQUIDES
UN2322,TRICHLOROBUTÈNE
UN2323,PHOSPHITE DE TRIÉTHYLE
UN2324,TRIISOBUTYLÈNE
UN2325,"TRIMÉTHYL-1,3,5 BENZÈNE"
UN2326,TRIMÉTHYLCYCLOHEXYLAMINE
UN2327,TRIMÉTHYLHEXAMÉTHYLÈNEDIAMINES
UN2328,DIISOCYANATE DE TRIMÉTHYLHEXAMÉTHYLÈNE
UN2329,PHOSPHITE DE TRIMÉTHYLE
UN2330,UNDÉCANE
UN2331,CHLORURE DE ZINC ANHYDRE
UN2332,ACÉTALDOXIME
UN2333,ACÉTATE D’ALLYLE
UN2334,ALLYLAMINE
UN2335,ÉTHER ALLYLÉTHYLIQUE
UN2336,FORMIATE D’ALLYLE
UN2337,MERCAPTAN PHÉNYLIQUE
UN2338,FLUORURE DE BENZYLIDYNE
UN2339,BROMO-2 BUTANE
UN2340,ÉTHER BROMO-2 ÉTHYLÉTHYLIQUE
UN2341,BROMO-1 MÉTHYL-3 BUTANE
UN2342,BROMOMÉTHYLPROPANES
UN2343,BROMO-2 PENTANE
UN2344,BROMOPROPANES
UN2345,BROMO-3 PROPYNE
UN2346,BUTANEDIONE
UN2347,MERCAPTAN BUTYLIQUE
UN2348,ACRYLATES DE BUTYLE STABILISÉS
UN2350,ÉTHER BUTYLMÉTHYLIQUE
UN2351,NITRITES DE BUTYLE
UN2352,ÉTHER BUTYLVINYLIQUE STABILISÉ
UN2353,CHLORURE DE BUTYRYLE
UN2354,ÉTHER CHLOROMÉTHYLÉTHYLIQUE
UN2356,CHLORO-2 PROPANE
UN2357,CYCLOHEXYLAMINE
UN2358,CYCLOOCTATÉTRAÈNE
UN2359,DIALLYLAMINE
UN2360,ÉTHER DIALLYLIQUE
UN2361,DIISOBUTYLAMINE
UN2362,"DICHLORO-1,1 ÉTHANE"
UN2363,MERCAPTAN ÉTHYLIQUE
UN2364,n-PROPYLBENZÈNE
UN2366,CARBONATE D’ÉTHYLE
UN2367,alpha-MÉTHYLVALÉRALDÉHYDE
UN2368,alpha-PINÈNE
UN2370,HEXÈNE-1
UN2371,ISOPENTÈNES
UN2372,"BIS (DIMÉTHYLAMINO)-1,2 ÉTHANE"
UN2373,DIÉTHOXYMÉTHANE
UN2374,"DIÉTHOXY-3,3 PROPÈNE"
UN2375,SULFURE D’ÉTHYLE
UN2376,"DIHYDRO-2,3 PYRANNE"
UN2377,"DIMÉTHOXY-1,1 ÉTHANE"
UN2378,DIMÉTHYLAMINOACÉTONITRILE
UN2379,"DIMÉTHYL-1,3 BUTYLAMINE"
UN2380,DIMÉTHYLDIÉTHOXYSILANE
UN2381,DISULFURE DE DIMÉTHYLE
UN2382,DIMÉTHYLHYDRAZINE SYMÉTRIQUE
UN2383,DIPROPYLAMINE
UN2384,nÉTHER DI--PROPYLIQUE
UN2385,ISOBUTYRATE D’ÉTHYLE
UN2386,ÉTHYL-1 PIPÉRIDINE
UN2387,FLUOROBENZÈNE
UN2388,FLUOROTOLUÈNES
UN2389,FURANNE
UN2390,IODO-2 BUTANE
UN2391,IODOMÉTHYLPROPANES
UN2392,IODOPROPANES
UN2393,FORMIATE D’ISOBUTYLE
UN2394,PROPIONATE D’ISOBUTYLE
UN2395,CHLORURE D’ISOBUTYRYLE
UN2396,MÉTHYLACROLÉINE STABILISÉE
UN2397,MÉTHYL-3 BUTANONE-2
UN2398,tertÉTHER MÉTHYL -BUTYLIQUE
UN2399,MÉTHYL-1 PIPÉRIDINE
UN2400,ISOVALÉRATE DE MÉTHYLE
UN2401,PIPÉRIDINE
UN2402,PROPANETHIOLS
UN2403,ACÉTATE D’ISOPROPÉNYLE
UN2404,PROPIONITRILE
UN2405,BUTYRATE D’ISOPROPYLE
UN2406,ISOBUTYRATE D’ISOPROPYLE
UN2407,CHLOROFORMIATE D’ISOPROPYLE
UN2409,PROPIONATE D’ISOPROPYLE
UN2410,"TÉTRAHYDRO-1,2,3,6 PYRIDINE"
UN2411,BUTYRONITRILE
UN2412,TÉTRAHYDROTHIOPHÈNE
UN2413,ORTHOTITANATE DE PROPYLE
UN2414,THIOPHÈNE
UN2416,BORATE DE TRIMÉTHYLE
UN2417,FLUORURE DE CARBONYLE
UN2418,TÉTRAFLUORURE DE SOUFRE
UN2419,BROMOTRIFLUORÉTHYLÈNE
UN2420,HEXAFLUORACÉTONE
UN2421,TRIOXYDE D’AZOTE
UN2422,"GAZ RÉFRIGÉRANT R 1318;
ou
OCTAFLUOROBUTÈNE-2"
UN2424,"GAZ RÉFRIGÉRANT R 218;
ou
OCTAFLUOROPROPANE"
UN2426,"NITRATE D’AMMONIUM LIQUIDE (solution chaude concentrée) contenant au plus 0,2 % de matières combustibles et dont la concentration est supérieure à 80 %"
UN2427,CHLORATE DE POTASSIUM EN SOLUTION AQUEUSE
UN2428,CHLORATE DE SODIUM EN SOLUTION AQUEUSE
UN2429,CHLORATE DE CALCIUM EN SOLUTION AQUEUSE
UN2430,"ALKYLPHÉNOLS SOLIDES, N.S.A. (y compris les homologues C à C)"
UN2431,ANISIDINES
UN2432,"N,N-DIÉTHYLANILINE"
UN2433,CHLORONITROTOLUÈNES LIQUIDES
UN2434,DIBENZYLDICHLOROSILANE
UN2435,ÉTHYLPHÉNYLDICHLOROSILANE
UN2436,ACIDE THIOACÉTIQUE
UN2437,MÉTHYLPHÉNYLDICHLOROSILANE
UN2438,CHLORURE DE TRIMÉTHYLACÉTYLE
UN2439,HYDROGÉNODIFLUORURE DE SODIUM
UN2440,CHLORURE D’ÉTAIN IV PENTAHYDRATÉ
UN2441,"TRICHLORURE DE TITANE EN MÉLANGE PYROPHORIQUE;
ou
TRICHLORURE DE TITANE PYROPHORIQUE"
UN2442,CHLORURE DE TRICHLORACÉTYLE
UN2443,OXYTRICHLORURE DE VANADIUM
UN2444,TÉTRACHLORURE DE VANADIUM
UN2446,NITROCRÉSOLS SOLIDES
UN2447,PHOSPHORE BLANC FONDU
UN2448,SOUFRE FONDU
UN2451,TRIFLUORURE D’AZOTE
UN2452,ÉTHYLACÉTYLÈNE STABILISÉ
UN2453,"FLUORURE D’ÉTHYLE;
ou
GAZ RÉFRIGÉRANT R 161"
UN2454,"FLUORURE DE MÉTHYLE;
ou
GAZ RÉFRIGÉRANT R 41"
UN2455,NITRITE DE MÉTHYLE
UN2456,CHLORO-2 PROPÈNE
UN2457,"DIMÉTHYL-2,3 BUTANE"
UN2458,HEXADIÈNES
UN2459,MÉTHYL-2 BUTÈNE-1
UN2460,MÉTHYL-2 BUTÈNE-2
UN2461,MÉTHYLPENTADIÈNE
UN2463,HYDRURE D’ALUMINIUM
UN2464,NITRATE DE BÉRYLLIUM
UN2465,"ACIDE DICHLOROISOCYANURIQUE SEC;
ou
SELS DE L’ ACIDE DICHLOROISOCYANURIQUE, à l’exception des sels de sodium dihydratés"
UN2466,SUPEROXYDE DE POTASSIUM
UN2468,ACIDE TRICHLOROISOCYANURIQUE SEC
UN2469,BROMATE DE ZINC
UN2470,PHÉNYLACÉTONITRILE LIQUIDE
UN2471,TÉTROXYDE D’OSMIUM
UN2473,ARSANILATE DE SODIUM
UN2474,THIOPHOSGÈNE
UN2475,TRICHLORURE DE VANADIUM
UN2477,ISOTHIOCYANATE DE MÉTHYLE
UN2478,"ISOCYANATE EN SOLUTION, INFLAMMABLE, TOXIQUE, N.S.A.;
ou
ISOCYANATES INFLAMMABLES, TOXIQUES, N.S.A."
UN2480,ISOCYANATE DE MÉTHYLE
UN2481,ISOCYANATE D’ÉTHYLE
UN2482,nISOCYANATE DE -PROPYLE
UN2483,ISOCYANATE D’ISOPROPYLE
UN2484,tertISOCYANATE DE -BUTYLE
UN2485,nISOCYANATE DE -BUTYLE
UN2486,ISOCYANATE D’ISOBUTYLE
UN2487,ISOCYANATE DE PHÉNYLE
UN2488,ISOCYANATE DE CYCLOHEXYLE
UN2490,ÉTHER DICHLOROISOPROPYLIQUE
UN2491,"ÉTHANOLAMINE;
ou
ÉTHANOLAMINE EN SOLUTION"
UN2493,HEXAMÉTHYLÈNEIMINE
UN2495,PENTAFLUORURE D’IODE
UN2496,ANHYDRIDE PROPIONIQUE
UN2498,"TÉTRAHYDRO-1,2,3,6 BENZALÉDHYDE"
UN2501,OXYDE DE TRIS-(AZIRIDINYL-1) PHOSPHINE EN SOLUTION
UN2502,CHLORURE DE VALÉRYLE
UN2503,TÉTRACHLORURE DE ZIRCONIUM
UN2504,TÉTRABROMÉTHANE
UN2505,FLUORURE D’AMMONIUM
UN2506,HYDROGÉNOSULFATE D’AMMONIUM
UN2507,ACIDE CHLOROPLATINIQUE SOLIDE
UN2508,PENTACHLORURE DE MOLYBDÈNE
UN2509,HYDROGÉNOSULFATE DE POTASSIUM
UN2511,ACIDE CHLORO-2 PROPIONIQUE
UN2512,"o-, m-, p-AMINOPHÉNOLS ()"
UN2513,BROMURE DE BROMACÉTYLE
UN2514,BROMOBENZÈNE
UN2515,BROMOFORME
UN2516,TÉTRABROMURE DE CARBONE
UN2517,"CHLORO-1 DIFLUORO-1,1 ÉTHANE;
ou
GAZ RÉFRIGÉRANT R 142b"
UN2518,"CYCLODODÉCATRIÈNE-1,5,9"
UN2520,CYCLOOCTADIÈNES
UN2521,DICÉTÈNE STABILISÉ
UN2522,MÉTHACRYLATE DE 2-DIMÉTHYLAMINOÉTHYLE
UN2524,ORTHOFORMIATE D’ÉTHYLE
UN2525,OXALATE D’ÉTHYLE
UN2526,FURFURYLAMINE
UN2527,ACRYLATE D’ISOBUTYLE STABILISÉ
UN2528,ISOBUTYRATE D’ISOBUTYLE
UN2529,ACIDE ISOBUTYRIQUE
UN2531,ACIDE MÉTHACRYLIQUE STABILISÉ
UN2533,TRICHLORACÉTATE DE MÉTHYLE
UN2534,MÉTHYLCHLOROSILANE
UN2535,"4-MÉTHYLMORPHOLINE;
ou
N-MÉTHYLMORPHOLINE"
UN2536,MÉTHYLTÉTRAHYDROFURANNE
UN2538,NITRONAPHTALÈNE
UN2541,TERPINOLÈNE
UN2542,TRIBUTYLAMINE
UN2545,HAFNIUM EN POUDRE SEC
UN2546,TITANE EN POUDRE SEC
UN2547,SUPEROXYDE DE SODIUM
UN2548,PENTAFLUORURE DE CHLORE
UN2552,"HYDRATE D’HEXAFLUORACÉTONE, LIQUIDE"
UN2554,CHLORURE DE MÉTHYLALLYLE
UN2555,NITROCELLULOSE AVEC au moins 25 % (masse) d’EAU
UN2556,"NITROCELLULOSE AVEC au moins 25 % (masse) d’ALCOOL, et une teneur en azote ne dépassant pas 12,6 % (rapportée à la masse sèche)"
UN2557,"NITROCELLULOSE EN MÉLANGE, AVEC ou SANS PLASTIFIANT, AVEC ou SANS PIGMENT, d’une teneur en azote ne dépassant pas 12,6 % (rapportée à la masse sèche)"
UN2558,ÉPIBROMHYDRINE
UN2560,MÉTHYL-2 PENTANOL-2
UN2561,MÉTHYL-3 BUTÈNE-1
UN2564,ACIDE TRICHLORACÉTIQUE EN SOLUTION
UN2565,DICYCLOHEXYLAMINE
UN2567,PENTACHLOROPHÉNATE DE SODIUM
UN2570,COMPOSÉ DU CADMIUM
UN2571,ACIDES ALKYLSULFURIQUES
UN2572,PHÉNYLHYDRAZINE
UN2573,CHLORATE DE THALLIUM
UN2574,PHOSPHATE DE TRICRÉSYLE avec plus de 3 % d’isomère ortho
UN2576,OXYBROMURE DE PHOSPHORE FONDU
UN2577,CHLORURE DE PHÉNYLACÉTYLE
UN2578,TRIOXYDE DE PHOSPHORE
UN2579,PIPÉRAZINE
UN2580,BROMURE D’ALUMINIUM EN SOLUTION
UN2581,CHLORURE D’ALUMINIUM EN SOLUTION
UN2582,CHLORURE DE FER III EN SOLUTION
UN2583,"ACIDES ALKYLSULFONIQUES SOLIDES contenant plus de 5 % d’acide sulfurique libre;
ou
ACIDES ARYLSULFONIQUES SOLIDES contenant plus de 5 % d’acide sulfurique libre"
UN2584,"ACIDES ALKYLSULFONIQUES LIQUIDES contenant plus de 5 % d’acide sulfurique libre;
ou
ACIDES ARYLSULFONIQUES LIQUIDES contenant plus de 5 % d’acide sulfurique libre"
UN2585,"ACIDES ALKYLSULFONIQUES SOLIDES contenant au plus 5 % d’acide sulfurique libre;
ou
ACIDES ARYLSULFONIQUES SOLIDES contenant au plus 5 % d’acide sulfurique libre"
UN2586,"ACIDES ALKYLSULFONIQUES LIQUIDES contenant au plus 5 % d’acide sulfurique libre;
ou
ACIDES ARYLSULFONIQUES LIQUIDES contenant au plus 5 % d’acide sulfurique libre"
UN2587,BENZOQUINONE
UN2588,"PESTICIDE SOLIDE TOXIQUE, N.S.A."
UN2589,CHLORACÉTATE DE VINYLE
UN2590,"AMIANTE, CHRYSOTILE, lorsqu’il n’est pas fixé dans un liant naturel ou artificiel ou compris dans un produit fabriqué"
UN2591,XÉNON LIQUIDE RÉFRIGÉRÉ
UN2599,"CHLOROTRIFLUOROMÉTHANE ET TRIFLUOROMÉTHANE EN MÉLANGE AZÉOTROPE contenant environ 60 % de chlorotrifluorométhane;
ou
GAZ RÉFRIGÉRANT R 503"
UN2601,CYCLOBUTANE
UN2602,"DICHLORODIFLUOROMÉTHANE ET DIFLUORÉTHANE EN MÉLANGE AZÉOTROPE contenant environ 74 % de dichlorodifluorométhane;
ou
GAZ RÉFRIGÉRANT R 500"
UN2603,CYCLOHEPTATRIÈNE
UN2604,ÉTHÉRATE DIÉTHYLIQUE DE TRIFLUORURE DE BORE
UN2605,ISOCYANATE DE MÉTHOXYMÉTHYLE
UN2606,ORTHOSILICATE DE MÉTHYLE
UN2607,"ACROLÉINE, DIMÈRE STABILISÉ"
UN2608,NITROPROPANES
UN2609,BORATE DE TRIALLYLE
UN2610,TRIALLYLAMINE
UN2611,CHLORO-1 PROPANOL-2
UN2612,ÉTHER MÉTHYLPROPYLIQUE
UN2614,ALCOOL MÉTHALLYLIQUE
UN2615,ÉTHER ÉTHYLPROPYLIQUE
UN2616,BORATE DE TRIISOPROPYLE
UN2617,MÉTHYLCYCLOHEXANOLS inflammables
UN2618,VINYLTOLUÈNES STABILISÉS
UN2619,BENZYLDIMÉTHYLAMINE
UN2620,BUTYRATES D’AMYLE
UN2621,ACÉTYLMÉTHYLCARBINOL
UN2622,GLYCIDALDÉHYDE
UN2623,ALLUME-FEU SOLIDES imprégnés de liquide inflammable
UN2624,SILICIURE DE MAGNÉSIUM
UN2626,ACIDE CHLORIQUE EN SOLUTION AQUEUSE contenant au plus 10 % d’acide chlorique
UN2627,"NITRITES INORGANIQUES, N.S.A."
UN2628,FLUORACÉTATE DE POTASSIUM
UN2629,FLUORACÉTATE DE SODIUM
UN2630,"SÉLÉNIATES;
ou
SÉLÉNITES"
UN2642,ACIDE FLUORACÉTIQUE
UN2643,BROMACÉTATE DE MÉTHYLE
UN2644,IODURE DE MÉTHYLE
UN2645,BROMURE DE PHÉNACYLE
UN2646,HEXACHLOROCYCLOPENTADIÈNE
UN2647,MALONITRILE
UN2648,"DIBROMO-1,2 BUTANONE-3"
UN2649,"DICHLORO-1,3 ACÉTONE"
UN2650,"DICHLORO-1,1 NITRO-1 ÉTHANE"
UN2651,"DIAMINO-4,4’ DIPHÉNYLMÉTHANE"
UN2653,IODURE DE BENZYLE
UN2655,FLUOROSILICATE DE POTASSIUM
UN2656,QUINOLÉINE
