un,name
UN2353,BUTYRYL CHLORIDE
UN2354,CHLOROMETHYL ETHYL ETHER
UN2356,2-CHLOROPROPANE
UN2357,CYCLOHEXYLAMINE
UN2358,CYCLOOCTATETRAENE
UN2359,DIALLYLAMINE
UN2360,DIALLYL ETHER
UN2361,DIISOBUTYLAMINE
UN2362,"1,1-DICHLOROETHANE"
UN2363,ETHYL MERCAPTAN
UN2364,n-PROPYLBENZENE
UN2366,DIETHYL CARBONATE
UN2367,alpha-METHYLVALERALDEHYDE
UN2368,alpha-PINENE
UN2370,1-HEXENE
UN2371,ISOPENTENES
UN2372,"1,2-DI-(DIMETHYLAMINO) ETHANE"
UN2373,DIETHOXYMETHANE
UN2374,"3,3-DIETHOXYPROPENE"
UN2375,"DIETHYL SULFIDE;
or
DIETHYL SULPHIDE"
UN2376,"2,3-DIHYDROPYRAN"
UN2377,"1,1-DIMETHOXYETHANE"
UN2378,2-DIMETHYLAMINOACETONITRILE
UN2379,"1,3-DIMETHYLBUTYLAMINE"
UN2380,DIMETHYLDIETHOXYSILANE
UN2381,"DIMETHYL DISULFIDE;
or
DIMETHYL DISULPHIDE"
UN2382,"DIMETHYLHYDRAZINE, SYMMETRICAL"
UN2383,DIPROPYLAMINE
UN2384,nDI--PROPYL ETHER
UN2385,ETHYL ISOBUTYRATE
UN2386,1-ETHYLPIPERIDINE
UN2387,FLUOROBENZENE
UN2388,FLUOROTOLUENES
UN2389,FURAN
UN2390,2-IODOBUTANE
UN2391,IODOMETHYLPROPANES
UN2392,IODOPROPANES
UN2393,ISOBUTYL FORMATE
UN2394,ISOBUTYL PROPIONATE
UN2395,ISOBUTYRYL CHLORIDE
UN2396,"METHACRYLALDEHYDE, STABILIZED"
UN2397,3-METHYLBUTAN-2-ONE
UN2398,tertMETHYL -BUTYL ETHER
UN2399,1-METHYLPIPERIDINE
UN2400,METHYL ISOVALERATE
UN2401,PIPERIDINE
UN2402,PROPANETHIOLS
UN2403,ISOPROPENYL ACETATE
UN2404,PROPIONITRILE
UN2405,ISOPROPYL BUTYRATE
UN2406,ISOPROPYL ISOBUTYRATE
UN2407,ISOPROPYL CHLOROFORMATE
UN2409,ISOPROPYL PROPIONATE
UN2410,"1,2,3,6-TETRAHYDROPYRIDINE"
UN2411,BUTYRONITRILE
UN2412,TETRAHYDROTHIOPHENE
UN2413,TETRAPROPYL ORTHOTITANATE
UN2414,THIOPHENE
UN2416,TRIMETHYL BORATE
UN2417,CARBONYL FLUORIDE
UN2418,"SULFUR TETRAFLUORIDE;
or
SULPHUR TETRAFLUORIDE"
UN2419,BROMOTRIFLUOROETHYLENE
UN2420,HEXAFLUOROACETONE
UN2421,NITROGEN TRIOXIDE
UN2422,"OCTAFLUOROBUT-2-ENE;
or
REFRIGERANT GAS R 1318"
UN2424,"OCTAFLUOROPROPANE;
or
REFRIGERANT GAS R 218"
UN2426,"AMMONIUM NITRATE, LIQUID (hot concentrated solution), with not more than 0.2% combustible material, in a concentration exceeding 80%"
UN2427,"POTASSIUM CHLORATE, AQUEOUS SOLUTION"
UN2428,"SODIUM CHLORATE, AQUEOUS SOLUTION"
UN2429,"CALCIUM CHLORATE, AQUEOUS SOLUTION"
UN2430,"ALKYLPHENOLS, SOLID, N.O.S. (including C-C homologues)"
UN2431,ANISIDINES
UN2432,"N,N-DIETHYLANILINE"
UN2433,"CHLORONITROTOLUENES, LIQUID"
UN2434,DIBENZYLDICHLOROSILANE
UN2435,ETHYLPHENYLDICHLOROSILANE
UN2436,THIOACETIC ACID
UN2437,METHYLPHENYLDICHLOROSILANE
UN2438,TRIMETHYLACETYL CHLORIDE
UN2439,SODIUM HYDROGENDIFLUORIDE
UN2440,STANNIC CHLORIDE PENTAHYDRATE
UN2441,"TITANIUM TRICHLORIDE MIXTURE, PYROPHORIC;
or
TITANIUM TRICHLORIDE, PYROPHORIC"
UN2442,TRICHLOROACETYL CHLORIDE
UN2443,VANADIUM OXYTRICHLORIDE
UN2444,VANADIUM TETRACHLORIDE
UN2446,"NITROCRESOLS, SOLID"
UN2447,"PHOSPHORUS, WHITE, MOLTEN"
UN2448,"MOLTEN SULFUR;
MOLTEN SULPHUR;
SULFUR, MOLTEN;
or
SULPHUR, MOLTEN"
UN2451,NITROGEN TRIFLUORIDE
UN2452,"ETHYLACETYLENE, STABILIZED"
UN2453,"ETHYL FLUORIDE;
or
REFRIGERANT GAS R 161"
UN2454,"METHYL FLUORIDE;
or
REFRIGERANT GAS R 41"
UN2455,METHYL NITRITE
UN2456,2-CHLOROPROPENE
UN2457,"2,3-DIMETHYLBUTANE"
UN2458,HEXADIENE
UN2459,2-METHYL-1-BUTENE
UN2460,2-METHYL-2-BUTENE
UN2461,METHYLPENTADIENE
UN2463,ALUMINUM HYDRIDE
UN2464,BERYLLIUM NITRATE
UN2465,"DICHLOROISOCYANURIC ACID, DRY;
or
DICHLOROISOCYANURIC ACID SALTS, except dihydrated sodium salts"
UN2466,POTASSIUM SUPEROXIDE
UN2468,"TRICHLOROISOCYANURIC ACID, DRY"
UN2469,ZINC BROMATE
UN2470,"PHENYLACETONITRILE, LIQUID"
UN2471,OSMIUM TETROXIDE
UN2473,SODIUM ARSANILATE
UN2474,THIOPHOSGENE
UN2475,VANADIUM TRICHLORIDE
UN2477,METHYL ISOTHIOCYANATE
UN2478,"ISOCYANATES, FLAMMABLE, TOXIC, N.O.S.;
or
ISOCYANATE SOLUTION, FLAMMABLE, TOXIC, N.O.S."
UN2480,METHYL ISOCYANATE
UN2481,ETHYL ISOCYANATE
UN2482,n-PROPYL ISOCYANATE
UN2483,ISOPROPYL ISOCYANATE
UN2484,tert-BUTYL ISOCYANATE
UN2485,n-BUTYL ISOCYANATE
UN2486,ISOBUTYL ISOCYANATE
UN2487,PHENYL ISOCYANATE
UN2488,CYCLOHEXYL ISOCYANATE
UN2490,DICHLOROISOPROPYL ETHER
UN2491,"ETHANOLAMINE;
or
ETHANOLAMINE SOLUTION"
UN2493,HEXAMETHYLENEIMINE
UN2495,IODINE PENTAFLUORIDE
UN2496,PROPIONIC ANHYDRIDE
UN2498,"1,2,3,6-TETRAHYDROBENZALDEHYDE"
UN2501,TRIS-(1-AZIRIDINYL) PHOSPHINE OXIDE SOLUTION
UN2502,VALERYL CHLORIDE
UN2503,ZIRCONIUM TETRACHLORIDE
UN2504,TETRABROMOETHANE
UN2505,AMMONIUM FLUORIDE
UN2506,"AMMONIUM HYDROGEN SULFATE;
or
AMMONIUM HYDROGEN SULPHATE"
UN2507,"CHLOROPLATINIC ACID, SOLID"
UN2508,MOLYBDENUM PENTACHLORIDE
UN2509,"POTASSIUM HYDROGEN SULFATE;
or
POTASSIUM HYDROGEN SULPHATE"
UN2511,2-CHLOROPROPIONIC ACID
UN2512,"o-, m-, p-AMINOPHENOLS ()"
UN2513,BROMOACETYL BROMIDE
UN2514,BROMOBENZENE
UN2515,BROMOFORM
UN2516,CARBON TETRABROMIDE
UN2517,"1-CHLORO-1,1-DIFLUOROETHANE;
or
REFRIGERANT GAS R 142b"
UN2518,"1,5,9-CYCLODODECATRIENE"
UN2520,CYCLOOCTADIENES
UN2521,"DIKETENE, STABILIZED"
UN2522,2-DIMETHYLAMINOETHYL METHACRYLATE
UN2524,ETHYL ORTHOFORMATE
UN2525,ETHYL OXALATE
UN2526,FURFURYLAMINE
UN2527,"ISOBUTYL ACRYLATE, STABILIZED"
UN2528,ISOBUTYL ISOBUTYRATE
UN2529,ISOBUTYRIC ACID
UN2531,"METHACRYLIC ACID, STABILIZED"
UN2533,METHYL TRICHLOROACETATE
UN2534,METHYLCHLOROSILANE
UN2535,"4-METHYLMORPHOLINE;
or
N-METHYLMORPHOLINE"
UN2536,METHYLTETRAHYDROFURAN
UN2538,NITRONAPHTHALENE
UN2541,TERPINOLENE
UN2542,TRIBUTYLAMINE
UN2545,"HAFNIUM POWDER, DRY"
UN2546,"TITANIUM POWDER, DRY"
UN2547,SODIUM SUPEROXIDE
UN2548,CHLORINE PENTAFLUORIDE
UN2552,"HEXAFLUOROACETONE HYDRATE, LIQUID"
UN2554,METHYLALLYL CHLORIDE
UN2555,"NITROCELLULOSE WITH WATER (not less than 25% water, by mass)"
UN2556,"NITROCELLULOSE WITH ALCOHOL (not less than 25% alcohol, by mass, and not more than 12.6% nitrogen, by dry mass)"
UN2557,"NITROCELLULOSE MIXTURE, WITH or WITHOUT PLASTICIZER, WITH or WITHOUT PIGMENT, with not more than 12.6% nitrogen, by dry mass"
UN2558,EPIBROMOHYDRIN
UN2560,2-METHYLPENTAN-2-OL
UN2561,3-METHYL-1-BUTENE
UN2564,TRICHLOROACETIC ACID SOLUTION
UN2565,DICYCLOHEXYLAMINE
UN2567,SODIUM PENTACHLOROPHENATE
UN2570,CADMIUM COMPOUND
UN2571,"ALKYLSULFURIC ACIDS;
or
ALKYLSULPHURIC ACIDS"
UN2572,PHENYLHYDRAZINE
UN2573,THALLIUM CHLORATE
UN2574,TRICRESYL PHOSPHATE with more than 3% ortho isomer
UN2576,"PHOSPHORUS OXYBROMIDE, MOLTEN"
UN2577,PHENYLACETYL CHLORIDE
UN2578,PHOSPHORUS TRIOXIDE
UN2579,PIPERAZINE
UN2580,ALUMINUM BROMIDE SOLUTION
UN2581,ALUMINUM CHLORIDE SOLUTION
UN2582,FERRIC CHLORIDE SOLUTION
UN2583,"ALKYLSULFONIC ACIDS, SOLID with more than 5% free sulfuric acid;
ALKYLSULPHONIC ACIDS, SOLID with more than 5% free sulphuric acid;
ARYLSULFONIC ACIDS, SOLID with more than 5% free sulfuric acid;
or
ARYLSULPHONIC ACIDS, SOLID with more than 5% free sulphuric acid"
UN2584,"ALKYLSULFONIC ACIDS, LIQUID with more than 5% free sulfuric acid;
ALKYLSULPHONIC ACIDS, LIQUID with more than 5% free sulphuric acid;
ARYLSULFONIC ACIDS, LIQUID with more than 5% free sulfuric acid;
or
ARYLSULPHONIC ACIDS, LIQUID with more than 5% free sulphuric acid"
UN2585,"ALKYLSULFONIC ACIDS, SOLID with not more than 5% free sulfuric acid;
ALKYLSULPHONIC ACIDS, SOLID with not more than 5% free sulphuric acid;
ARYLSULFONIC ACIDS, SOLID with not more than 5% free sulfuric acid;
or
ARYLSULPHONIC ACIDS, SOLID with not more than 5% free sulphuric acid"
UN2586,"ALKYLSULFONIC ACIDS, LIQUID with not more than 5% free sulfuric acid;
ALKYLSULPHONIC ACIDS, LIQUID with not more than 5% free sulphuric acid;
ARYLSULFONIC ACIDS, LIQUID with not more than 5% free sulfuric acid;
or
ARYLSULPHONIC ACIDS, LIQUID with not more than 5% free sulphuric acid"
UN2587,BENZOQUINONE
UN2588,"PESTICIDE, SOLID, TOXIC, N.O.S."
UN2589,VINYL CHLOROACETATE
UN2590,"ASBESTOS, CHRYSOTILE, when not fixed in a natural or artificial binder material or included in a manufactured product"
UN2591,"XENON, REFRIGERATED LIQUID"
UN2599,"CHLOROTRIFLUOROMETHANE AND TRIFLUOROMETHANE AZEOTROPIC MIXTURE with approximately 60% chlorotrifluoromethane;
or
REFRIGERANT GAS R 503"
UN2601,CYCLOBUTANE
UN2602,"DICHLORODIFLUOROMETHANE AND DIFLUOROETHANE AZEOTROPIC MIXTURE with approximately 74% dichlorodifluoromethane;
or
REFRIGERANT GAS R 500"
UN2603,CYCLOHEPTATRIENE
UN2604,BORON TRIFLUORIDE DIETHYL ETHERATE
UN2605,METHOXYMETHYL ISOCYANATE
UN2606,METHYL ORTHOSILICATE
UN2607,"ACROLEIN DIMER, STABILIZED"
UN2608,NITROPROPANES
UN2609,TRIALLYL BORATE
UN2610,TRIALLYLAMINE
UN2611,PROPYLENE CHLOROHYDRIN
UN2612,METHYL PROPYL ETHER
UN2614,METHALLYL ALCOHOL
UN2615,ETHYL PROPYL ETHER
UN2616,TRIISOPROPYL BORATE
UN2617,"METHYLCYCLOHEXANOLS, flammable"
UN2618,"VINYLTOLUENES, STABILIZED"
UN2619,BENZYLDIMETHYLAMINE
UN2620,AMYL BUTYRATES
UN2621,ACETYL METHYL CARBINOL
UN2622,GLYCIDALDEHYDE
UN2623,"FIRELIGHTERS, SOLID with flammable liquid"
UN2624,MAGNESIUM SILICIDE
UN2626,"CHLORIC ACID, AQUEOUS SOLUTION with not more than 10% chloric acid"
UN2627,"NITRITES, INORGANIC, N.O.S."
UN2628,POTASSIUM FLUOROACETATE
UN2629,SODIUM FLUOROACETATE
UN2630,"SELENATES;
or
SELENITES"
UN2642,FLUOROACETIC ACID
UN2643,METHYL BROMOACETATE
UN2644,METHYL IODIDE
UN2645,PHENACYL BROMIDE
UN2646,HEXACHLOROCYCLOPENTADIENE
UN2647,MALONONITRILE
UN2648,"1,2-DIBROMOBUTAN-3-ONE"
UN2649,"1,3-DICHLOROACETONE"
UN2650,"1,1-DICHLORO-1-NITROETHANE"
UN2651,"4,4’-DIAMINODIPHENYLMETHANE"
UN2653,BENZYL IODIDE
UN2655,POTASSIUM FLUOROSILICATE
UN2656,QUINOLINE
UN2657,"SELENIUM DISULFIDE;
or
SELENIUM DISULPHIDE"
UN2659,SODIUM CHLOROACETATE
UN2660,"MONONITROTOLUIDINES;
or
NITROTOLUIDINES"
UN2661,HEXACHLOROACETONE
UN2664,DIBROMOMETHANE
UN2667,BUTYLTOLUENES
UN2668,CHLOROACETONITRILE
UN2669,CHLOROCRESOLS SOLUTION
UN2670,CYANURIC CHLORIDE
UN2671,"o-, m-, p-AMINOPYRIDINES ()"
UN2672,"AMMONIA SOLUTION, relative density between 0.880 and 0.957 at 15°C in water, with more than 10% but not more than 35% ammonia"
UN2673,2-AMINO-4-CHLOROPHENOL
UN2674,SODIUM FLUOROSILICATE
UN2676,STIBINE
UN2677,RUBIDIUM HYDROXIDE SOLUTION
UN2678,RUBIDIUM HYDROXIDE
UN2679,LITHIUM HYDROXIDE SOLUTION
UN2680,LITHIUM HYDROXIDE
UN2681,CAESIUM HYDROXIDE SOLUTION
UN2682,CAESIUM HYDROXIDE
UN2683,"AMMONIUM SULFIDE SOLUTION;
or
AMMONIUM SULPHIDE SOLUTION"
UN2684,3-DIETHYLAMINOPROPYLAMINE
UN2685,"N,N-DIETHYLETHYLENEDIAMINE"
UN2686,2-DIETHYLAMINOETHANOL
UN2687,DICYCLOHEXYLAMMONIUM NITRITE
UN2688,1-BROMO-3-CHLOROPROPANE
UN2689,alphaGLYCEROL -MONOCHLOROHYDRIN
UN2690,"N,n-BUTYLIMIDAZOLE"
UN2691,PHOSPHORUS PENTABROMIDE
UN2692,BORON TRIBROMIDE
UN2693,"BISULFITES, AQUEOUS SOLUTION, N.O.S.;
or
BISULPHITES, AQUEOUS SOLUTION, N.O.S."
UN2698,TETRAHYDROPHTHALIC ANHYDRIDES with more than 0.05% of maleic anhydride
UN2699,TRIFLUOROACETIC ACID
UN2705,1-PENTOL
UN2707,DIMETHYLDIOXANES
UN2709,BUTYLBENZENES
UN2710,DIPROPYL KETONE
UN2713,ACRIDINE
UN2714,ZINC RESINATE
UN2715,ALUMINUM RESINATE
UN2716,"1,4-BUTYNEDIOL"
UN2717,"CAMPHOR, synthetic"
UN2719,BARIUM BROMATE
UN2720,CHROMIUM NITRATE
UN2721,COPPER CHLORATE
UN2722,LITHIUM NITRATE
UN2723,MAGNESIUM CHLORATE
UN2724,MANGANESE NITRATE
UN2725,NICKEL NITRATE
UN2726,NICKEL NITRITE
UN2727,THALLIUM NITRATE
UN2728,ZIRCONIUM NITRATE
UN2729,HEXACHLOROBENZENE
UN2730,"NITROANISOLES, LIQUID"
UN2732,"NITROBROMOBENZENES, LIQUID"
UN2733,"AMINES, FLAMMABLE, CORROSIVE, N.O.S.;
or
POLYAMINES, FLAMMABLE, CORROSIVE, N.O.S."
UN2734,"AMINES, LIQUID, CORROSIVE, FLAMMABLE, N.O.S.;
or
POLYAMINES, LIQUID, CORROSIVE, FLAMMABLE, N.O.S."
UN2735,"AMINES, LIQUID, CORROSIVE, N.O.S.;
or
POLYAMINES, LIQUID, CORROSIVE, N.O.S."
UN2738,N-BUTYLANILINE
UN2739,BUTYRIC ANHYDRIDE
UN2740,n-PROPYL CHLOROFORMATE
UN2741,BARIUM HYPOCHLORITE with more than 22% available chlorine
UN2742,"CHLOROFORMATES, TOXIC, CORROSIVE, FLAMMABLE, N.O.S."
UN2743,n-BUTYL CHLOROFORMATE
UN2744,CYCLOBUTYL CHLOROFORMATE
UN2745,CHLOROMETHYL CHLOROFORMATE
UN2746,PHENYL CHLOROFORMATE
UN2747,tert-BUTYLCYCLOHEXYL CHLOROFORMATE
UN2748,2-ETHYLHEXYL CHLOROFORMATE
UN2749,TETRAMETHYLSILANE
UN2750,"1,3-DICHLOROPROPANOL-2"
UN2751,DIETHYLTHIOPHOSPHORYL CHLORIDE
UN2752,"1,2-EPOXY-3-ETHOXYPROPANE"
UN2753,"N-ETHYLBENZYLTOLUIDINES, LIQUID"
UN2754,N-ETHYLTOLUIDINES
UN2757,"CARBAMATE PESTICIDE, SOLID, TOXIC"
UN2758,"CARBAMATE PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN2759,"ARSENICAL PESTICIDE, SOLID, TOXIC"
UN2760,"ARSENICAL PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN2761,"ORGANOCHLORINE PESTICIDE, SOLID, TOXIC"
UN2762,"ORGANOCHLORINE PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN2763,"TRIAZINE PESTICIDE, SOLID, TOXIC"
UN2764,"TRIAZINE PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN2771,"THIOCARBAMATE PESTICIDE, SOLID, TOXIC"
UN2772,"THIOCARBAMATE PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN2775,"COPPER BASED PESTICIDE, SOLID, TOXIC"
UN2776,"COPPER BASED PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN2777,"MERCURY BASED PESTICIDE, SOLID, TOXIC"
UN2778,"MERCURY BASED PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN2779,"SUBSTITUTED NITROPHENOL PESTICIDE, SOLID, TOXIC"
UN2780,"SUBSTITUTED NITROPHENOL PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN2781,"BIPYRIDILIUM PESTICIDE, SOLID, TOXIC"
UN2782,"BIPYRIDILIUM PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN2783,"ORGANOPHOSPHORUS PESTICIDE, SOLID, TOXIC"
UN2784,"ORGANOPHOSPHORUS PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN2785,4-THIAPENTANAL
UN2786,"ORGANOTIN PESTICIDE, SOLID, TOXIC"
UN2787,"ORGANOTIN PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN2788,"ORGANOTIN COMPOUND, LIQUID, N.O.S."
UN2789,"ACETIC ACID, GLACIAL;
or
ACETIC ACID SOLUTION, more than 80% acid, by mass"
UN2790,"ACETIC ACID SOLUTION, not less than 50% but not more than 80% acid, by mass"
UN2790,"ACETIC ACID SOLUTION, more than 10% and less than 50% acid, by mass"
UN2793,"FERROUS METAL BORINGS, SHAVINGS, TURNINGS or CUTTINGS in a form liable to self-heating"
UN2794,"BATTERIES, WET, FILLED WITH ACID, electric storage"
UN2795,"BATTERIES, WET, FILLED WITH ALKALI, electric storage"
UN2796,"BATTERY FLUID, ACID;
SULFURIC ACID with not more than 51% acid;
or
SULPHURIC ACID with not more than 51% acid"
UN2797,"BATTERY FLUID, ALKALI"
UN2798,PHENYLPHOSPHORUS DICHLORIDE
UN2799,PHENYLPHOSPHORUS THIODICHLORIDE
UN2800,"BATTERIES, WET, NON-SPILLABLE, electric storage"
UN2801,"DYE INTERMEDIATE, LIQUID, CORROSIVE, N.O.S.;
or
DYE, LIQUID, CORROSIVE, N.O.S."
UN2802,COPPER CHLORIDE
UN2803,GALLIUM
UN2805,"LITHIUM HYDRIDE, FUSED SOLID"
UN2806,LITHIUM NITRIDE
UN2807,"MAGNETIZED MATERIAL, regulated only when transported by aircraft"
UN2809,MERCURY
UN2810,"TOXIC LIQUID, ORGANIC, N.O.S."
UN2811,"TOXIC SOLID, ORGANIC, N.O.S."
UN2812,"SODIUM ALUMINATE, SOLID, regulated only when transported by aircraft"
UN2813,"WATER-REACTIVE SOLID, N.O.S."
UN2814,"INFECTIOUS SUBSTANCE, AFFECTING HUMANS"
UN2815,N-AMINOETHYLPIPERAZINE
UN2817,AMMONIUM HYDROGENDIFLUORIDE SOLUTION
UN2818,"AMMONIUM POLYSULFIDE SOLUTION;
or
AMMONIUM POLYSULPHIDE SOLUTION"
UN2819,AMYL ACID PHOSPHATE
UN2820,BUTYRIC ACID
UN2821,PHENOL SOLUTION
UN2822,2-CHLOROPYRIDINE
UN2823,"CROTONIC ACID, SOLID"
UN2826,ETHYL CHLOROTHIOFORMATE
UN2829,CAPROIC ACID
UN2830,LITHIUM FERROSILICON
UN2831,"1,1,1-TRICHLOROETHANE"
UN2834,PHOSPHOROUS ACID
UN2835,SODIUM ALUMINIUM HYDRIDE
UN2837,"BISULFATES, AQUEOUS SOLUTION;
or
BISULPHATES, AQUEOUS SOLUTION"
UN2838,"VINYL BUTYRATE, STABILIZED"
UN2839,ALDOL
UN2840,BUTYRALDOXIME
UN2841,nDI--AMYLAMINE
UN2842,NITROETHANE
UN2844,CALCIUM MANGANESE SILICON
UN2845,"PYROPHORIC LIQUID, ORGANIC, N.O.S."
UN2846,"PYROPHORIC SOLID, ORGANIC, N.O.S."
UN2849,3-CHLORO-PROPANOL-1
UN2850,PROPYLENE TETRAMER
UN2851,BORON TRIFLUORIDE DIHYDRATE
UN2852,"DIPICRYL SULFIDE, WETTED with not less than 10% water, by mass;
or
DIPICRYL SULPHIDE, WETTED with not less than 10% water, by mass"
UN2853,MAGNESIUM FLUOROSILICATE
UN2854,AMMONIUM FLUOROSILICATE
UN2855,ZINC FLUOROSILICATE
UN2856,"FLUOROSILICATES, N.O.S."
UN2857,"REFRIGERATING MACHINES containing non-flammable, non-toxic, gases or ammonia solutions (UN2672)"
UN2858,"ZIRCONIUM, DRY, coiled wire, finished metal sheets, strip (thinner than 254 microns but not thinner than 18 microns)"
UN2859,AMMONIUM METAVANADATE
UN2861,AMMONIUM POLYVANADATE
UN2862,"VANADIUM PENTOXIDE, non-fused form"
UN2863,SODIUM AMMONIUM VANADATE
UN2864,POTASSIUM METAVANADATE
UN2865,"HYDROXYLAMINE SULFATE;
or
HYDROXYLAMINE SULPHATE"
UN2869,TITANIUM TRICHLORIDE MIXTURE
UN2870,"ALUMINUM BOROHYDRIDE;
or
ALUMINUM BOROHYDRIDE IN DEVICES"
UN2871,ANTIMONY POWDER
UN2872,DIBROMOCHLOROPROPANES
UN2873,DIBUTYLAMINOETHANOL
UN2874,FURFURYL ALCOHOL
UN2875,HEXACHLOROPHENE
UN2876,RESORCINOL
UN2878,"TITANIUM SPONGE GRANULES;
or
TITANIUM SPONGE POWDERS"
UN2879,SELENIUM OXYCHLORIDE
UN2880,"CALCIUM HYPOCHLORITE, HYDRATED, with not less than 5.5% but not more than 16% water;
or
CALCIUM HYPOCHLORITE, HYDRATED MIXTURE, with not less than 5.5% but not more than 16% water"
UN2881,"METAL CATALYST, DRY"
UN2900,"INFECTIOUS SUBSTANCE, AFFECTING ANIMALS only"
UN2901,BROMINE CHLORIDE
UN2902,"PESTICIDE, LIQUID, TOXIC, N.O.S."
UN2903,"PESTICIDE, LIQUID, TOXIC, FLAMMABLE, N.O.S., flash point not less than 23°C"
UN2904,"CHLOROPHENOLATES, LIQUID;
or
PHENOLATES, LIQUID"
UN2905,"CHLOROPHENOLATES, SOLID;
or
PHENOLATES, SOLID"
UN2907,"ISOSORBIDE DINITRATE MIXTURE with not less than 60% lactose, mannose, starch or calcium hydrogen phosphate"
UN2908,"RADIOACTIVE MATERIAL, EXCEPTED PACKAGE - EMPTY PACKAGING"
UN2909,"RADIOACTIVE MATERIAL, EXCEPTED PACKAGE - ARTICLES MANUFACTURED FROM DEPLETED URANIUM;
RADIOACTIVE MATERIAL, EXCEPTED PACKAGE - ARTICLES MANUFACTURED FROM NATURAL THORIUM;
or
RADIOACTIVE MATERIAL, EXCEPTED PACKAGE - ARTICLES MANUFACTURED FROM NATURAL URANIUM"
UN2910,"RADIOACTIVE MATERIAL, EXCEPTED PACKAGE - LIMITED QUANTITY OF MATERIAL"
UN2911,"RADIOACTIVE MATERIAL, EXCEPTED PACKAGE - ARTICLES;
or
RADIOACTIVE MATERIAL, EXCEPTED PACKAGE - INSTRUMENTS"
UN2912,"RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I), non-fissile or fissile excepted"
UN2913,"RADIOACTIVE MATERIAL, SURFACE CONTAMINATED OBJECTS (SCO-I), non-fissile or fissile excepted;
or
RADIOACTIVE MATERIAL, SURFACE CONTAMINATED OBJECTS (SCO-II), non-fissile or fissile excepted"
UN2915,"RADIOACTIVE MATERIAL, TYPE A PACKAGE, non-special form, non-fissile or fissile excepted"
UN2916,"RADIOACTIVE MATERIAL, TYPE B(U) PACKAGE, non-fissile or fissile excepted"
UN2917,"RADIOACTIVE MATERIAL, TYPE B(M) PACKAGE, non-fissile or fissile excepted"
UN2919,"RADIOACTIVE MATERIAL, TRANSPORTED UNDER SPECIAL ARRANGEMENT, non-fissile or fissile excepted"
UN2920,"CORROSIVE LIQUID, FLAMMABLE, N.O.S."
UN2921,"CORROSIVE SOLID, FLAMMABLE, N.O.S."
UN2922,"CORROSIVE LIQUID, TOXIC, N.O.S."
UN2923,"CORROSIVE SOLID, TOXIC, N.O.S."
UN2924,"FLAMMABLE LIQUID, CORROSIVE, N.O.S."
UN2925,"FLAMMABLE SOLID, CORROSIVE, ORGANIC, N.O.S."
UN2926,"FLAMMABLE SOLID, TOXIC, ORGANIC, N.O.S."
UN2927,"TOXIC LIQUID, CORROSIVE, ORGANIC, N.O.S."
UN2928,"TOXIC SOLID, CORROSIVE, ORGANIC, N.O.S."
UN2929,"TOXIC LIQUID, FLAMMABLE, ORGANIC, N.O.S."
UN2930,"TOXIC SOLID, FLAMMABLE, ORGANIC, N.O.S."
UN2931,"VANADYL SULFATE;
or
VANADYL SULPHATE"
UN2933,METHYL 2-CHLOROPROPIONATE
UN2934,ISOPROPYL 2-CHLOROPROPIONATE
UN2935,ETHYL 2-CHLOROPROPIONATE
UN2936,THIOLACTIC ACID
UN2937,"alpha-METHYLBENZYL ALCOHOL, LIQUID"
UN2940,"CYCLOOCTADIENE PHOSPHINES;
or
9-PHOSPHABICYCLONONANES"
UN2941,FLUOROANILINES
UN2942,2-TRIFLUOROMETHYLANILINE
UN2943,TETRAHYDROFURFURYLAMINE
UN2945,N-METHYLBUTYLAMINE
UN2946,2-AMINO-5-DIETHYLAMINOPENTANE
UN2947,ISOPROPYL CHLOROACETATE
UN2948,3-TRIFLUOROMETHYLANILINE
UN2949,"SODIUM HYDROSULFIDE, HYDRATED with not less than 25% water of crystallization;
or
SODIUM HYDROSULPHIDE, HYDRATED with not less than 25% water of crystallization"
UN2950,"MAGNESIUM GRANULES, COATED, particle size not less than 149 microns"
UN2956,"tert5--BUTYL-2,4,6-TRINITRO--XYLENE;
or
MUSK XYLENE"
UN2965,BORON TRIFLUORIDE DIMETHYL ETHERATE
UN2966,THIOGLYCOL
UN2967,"SULFAMIC ACID;
or
SULPHAMIC ACID"
UN2968,"MANEB PREPARATION, STABILIZED against self-heating;
or
MANEB, STABILIZED against self-heating"
